X,Y,Z,density,resistivity,Ore_log
2045.453,2363.641,93.06123,0.03358293,2.137926,0
818.1875,2409.094,93.06123,-0.0218234,1.980711,0
2772.734,2409.094,93.06123,0.1951195,2.054825,0
1409.094,2454.547,93.06123,0.3102787,1.946508,0
1772.734,2545.453,93.06123,0.2494778,1.970707,0
2454.547,2681.813,93.06123,0.03179163,1.978395,0
1090.906,2818.188,93.06123,0.2466989,1.969052,0
1681.813,2863.641,93.06123,0.2600153,1.898276,0
2772.734,2863.641,93.06123,0.05523924,2.043578,0
3318.188,2909.094,93.06123,0.05660202,2.384094,0
1363.641,3000,93.06123,0.2687241,1.911699,0
2272.734,3045.453,93.06123,0.209293,1.922016,0
2000,3090.906,93.06123,0.203016,1.901279,0
681.8125,3136.359,93.06123,0.1456037,2.52887,0
272.7344,3318.188,93.06123,-0.006265817,2.31113,0
1090.906,3363.641,93.06123,0.2108006,1.974878,0
1545.453,3363.641,93.06123,0.2098132,1.951789,0
1954.547,3363.641,93.06123,0.04931061,2.034579,0
2681.813,3363.641,93.06123,0.1944681,2.046998,0
4000,3636.359,93.06123,0.1694843,2.066422,0
1318.188,3681.813,93.06123,0.2376282,2.004578,0
3000,3727.266,93.06123,0.2649232,1.854065,0
2318.188,3818.188,93.06123,-0.06709826,2.395254,0
500,4090.906,93.06123,-0.1565575,2.252901,0
3272.734,4090.906,93.06123,0.4353232,2.088858,1
3954.547,4136.359,93.06123,0.2922611,2.174475,0
3500,4272.734,93.06123,0.403098,2.183503,1
2409.094,227.2656,85.30613,0.2018485,2.17574,0
2272.734,409.0938,85.30613,0.1770109,2.075273,0
3181.813,409.0938,85.30613,0.1802382,1.939881,0
590.9063,954.5469,85.30613,0.009058135,2.101124,0
2636.359,1363.641,85.30613,0.06558249,2.068814,0
3090.906,1863.641,85.30613,-0.1382658,2.176094,0
1590.906,2045.453,85.30613,0.2473925,1.846845,0
772.7344,2090.906,85.30613,-0.08577782,2.102577,0
2045.453,2363.641,85.30613,0.04882815,2.118255,0
818.1875,2409.094,85.30613,-0.01049833,1.962589,0
2772.734,2409.094,85.30613,0.2126801,2.033845,0
1409.094,2454.547,85.30613,0.3298024,1.921897,1
1772.734,2545.453,85.30613,0.2640791,1.94667,0
2454.547,2681.813,85.30613,0.04517687,1.955266,0
1090.906,2818.188,85.30613,0.265274,1.948988,0
1681.813,2863.641,85.30613,0.2777336,1.884901,0
2772.734,2863.641,85.30613,0.0690185,2.011338,0
3318.188,2909.094,85.30613,0.07136013,2.361769,0
1363.641,3000,85.30613,0.2887605,1.897956,0
2272.734,3045.453,85.30613,0.2249953,1.901404,0
2000,3090.906,85.30613,0.2214323,1.884604,0
681.8125,3136.359,85.30613,0.1633784,2.486884,0
272.7344,3318.188,85.30613,0.008870216,2.339026,0
1090.906,3363.641,85.30613,0.2277035,1.959347,0
1545.453,3363.641,85.30613,0.2270079,1.932442,0
1954.547,3363.641,85.30613,0.06306159,2.013842,0
2681.813,3363.641,85.30613,0.2129823,2.010328,0
4000,3636.359,85.30613,0.1780991,2.06115,0
1318.188,3681.813,85.30613,0.2501338,1.990214,0
3000,3727.266,85.30613,0.283288,1.847284,0
2318.188,3818.188,85.30613,-0.05462238,2.347622,0
500,4090.906,85.30613,-0.1479076,2.243989,0
3272.734,4090.906,85.30613,0.4501253,2.079504,1
3954.547,4136.359,85.30613,0.2964337,2.171853,0
3500,4272.734,85.30613,0.4099565,2.177009,1
2409.094,227.2656,77.55103,0.2129952,2.161182,0
2272.734,409.0938,77.55103,0.1872275,2.059719,0
3181.813,409.0938,77.55103,0.1905984,1.931904,0
590.9063,954.5469,77.55103,0.01645063,2.09836,0
2636.359,1363.641,77.55103,0.07300283,2.052207,0
3090.906,1863.641,77.55103,-0.1324979,2.161466,0
1590.906,2045.453,77.55103,0.2588697,1.83293,0
772.7344,2090.906,77.55103,-0.07961136,2.0909,0
2045.453,2363.641,77.55103,0.05544741,2.111782,0
818.1875,2409.094,77.55103,-0.004194735,1.95213,0
2772.734,2409.094,77.55103,0.2234601,2.022809,0
1409.094,2454.547,77.55103,0.3422045,1.907928,1
1772.734,2545.453,77.55103,0.2730727,1.933253,0
2454.547,2681.813,77.55103,0.05150352,1.942405,0
1090.906,2818.188,77.55103,0.2764376,1.937865,0
1681.813,2863.641,77.55103,0.2890365,1.877637,0
2772.734,2863.641,77.55103,0.07726952,1.991775,0
3318.188,2909.094,77.55103,0.07998709,2.349583,0
1363.641,3000,77.55103,0.3023481,1.887266,0
2272.734,3045.453,77.55103,0.2356772,1.888195,0
2000,3090.906,77.55103,0.2320539,1.87592,0
681.8125,3136.359,77.55103,0.1739598,2.466604,0
272.7344,3318.188,77.55103,0.01659468,2.351501,0
1090.906,3363.641,77.55103,0.237603,1.948616,0
1545.453,3363.641,77.55103,0.2358523,1.920147,0
1954.547,3363.641,77.55103,0.07089824,2.000309,0
2681.813,3363.641,77.55103,0.2240144,1.988954,0
4000,3636.359,77.55103,0.183321,2.056864,0
1318.188,3681.813,77.55103,0.2590723,1.981289,0
3000,3727.266,77.55103,0.2957176,1.839909,0
2318.188,3818.188,77.55103,-0.04808035,2.319895,0
500,4090.906,77.55103,-0.1437434,2.23758,0
3272.734,4090.906,77.55103,0.4592519,2.075913,1
3954.547,4136.359,77.55103,0.2991889,2.168975,0
3500,4272.734,77.55103,0.4144446,2.173485,1
2409.094,227.2656,69.79591,0.230969,2.137843,0
2272.734,409.0938,69.79591,0.2033561,2.042217,0
3181.813,409.0938,69.79591,0.205501,1.922191,0
590.9063,954.5469,69.79591,0.02488379,2.096827,0
2636.359,1363.641,69.79591,0.08285762,2.031839,0
3090.906,1863.641,69.79591,-0.1200472,2.136294,0
1590.906,2045.453,69.79591,0.2725402,1.819474,0
772.7344,2090.906,69.79591,-0.06889935,2.067685,0
2045.453,2363.641,69.79591,0.07269315,2.077067,0
818.1875,2409.094,69.79591,0.007113563,1.939045,0
2772.734,2409.094,69.79591,0.2335338,2.003103,0
1409.094,2454.547,69.79591,0.3584302,1.887132,1
1772.734,2545.453,69.79591,0.2892016,1.910429,0
2454.547,2681.813,69.79591,0.06995372,1.915115,0
1090.906,2818.188,69.79591,0.2944609,1.918312,0
1681.813,2863.641,69.79591,0.3053193,1.867393,0
2772.734,2863.641,69.79591,0.09104059,1.96551,0
3318.188,2909.094,69.79591,0.09313195,2.317258,0
1363.641,3000,69.79591,0.3182629,1.880059,1
2272.734,3045.453,69.79591,0.2485681,1.871243,0
2000,3090.906,69.79591,0.2496473,1.862298,0
681.8125,3136.359,69.79591,0.1887308,2.430068,0
272.7344,3318.188,69.79591,0.0267213,2.369855,0
1090.906,3363.641,69.79591,0.2537402,1.937894,0
1545.453,3363.641,69.79591,0.2535479,1.907177,0
1954.547,3363.641,69.79591,0.08613931,1.985704,0
2681.813,3363.641,69.79591,0.2380405,1.963576,0
4000,3636.359,69.79591,0.1894621,2.055777,0
1318.188,3681.813,69.79591,0.2707573,1.970343,0
3000,3727.266,69.79591,0.3106517,1.84143,1
2318.188,3818.188,69.79591,-0.0363673,2.276263,0
500,4090.906,69.79591,-0.1363146,2.238679,0
3272.734,4090.906,69.79591,0.4702913,2.067955,1
3954.547,4136.359,69.79591,0.3029951,2.169613,0
3500,4272.734,69.79591,0.4198649,2.16907,1
2409.094,227.2656,62.04081,0.2499107,2.11419,0
2272.734,409.0938,62.04081,0.219857,2.015157,0
3181.813,409.0938,62.04081,0.2225174,1.908298,0
590.9063,954.5469,62.04081,0.03813551,2.092183,0
2636.359,1363.641,62.04081,0.09364401,2.00289,0
3090.906,1863.641,62.04081,-0.1112578,2.111136,0
1590.906,2045.453,62.04081,0.2891771,1.798837,0
772.7344,2090.906,62.04081,-0.06019728,2.051479,0
2045.453,2363.641,62.04081,0.08440638,2.059922,0
818.1875,2409.094,62.04081,0.01732858,1.920497,0
2772.734,2409.094,62.04081,0.2521724,1.98581,0
1409.094,2454.547,62.04081,0.3776784,1.868337,1
1772.734,2545.453,62.04081,0.3042759,1.889634,0
2454.547,2681.813,62.04081,0.08028878,1.896286,0
1090.906,2818.188,62.04081,0.3124322,1.901246,0
1681.813,2863.641,62.04081,0.3234941,1.855926,1
2772.734,2863.641,62.04081,0.1041557,1.936034,0
3318.188,2909.094,62.04081,0.1077142,2.291319,0
1363.641,3000,62.04081,0.3387451,1.866413,1
2272.734,3045.453,62.04081,0.2664401,1.852171,0
2000,3090.906,62.04081,0.2644989,1.85157,0
681.8125,3136.359,62.04081,0.2061316,2.393822,0
272.7344,3318.188,62.04081,0.04073014,2.39441,0
1090.906,3363.641,62.04081,0.2685948,1.921868,0
1545.453,3363.641,62.04081,0.2688891,1.888749,0
1954.547,3363.641,62.04081,0.09798322,1.965997,0
2681.813,3363.641,62.04081,0.2574382,1.932039,0
4000,3636.359,62.04081,0.1967204,2.050479,0
1318.188,3681.813,62.04081,0.2830254,1.957523,0
3000,3727.266,62.04081,0.3312778,1.827414,1
2318.188,3818.188,62.04081,-0.02551853,2.233638,0
500,4090.906,62.04081,-0.1294872,2.2258,0
3272.734,4090.906,62.04081,0.4853925,2.062166,1
3954.547,4136.359,62.04081,0.3068211,2.165002,0
3500,4272.734,62.04081,0.4270495,2.163151,1
2409.094,227.2656,54.28571,0.2620156,2.097098,0
2272.734,409.0938,54.28571,0.230772,2.001897,0
3181.813,409.0938,54.28571,0.233064,1.901892,0
590.9063,954.5469,54.28571,0.04002502,2.091341,0
2636.359,1363.641,54.28571,0.1003246,1.987653,0
3090.906,1863.641,54.28571,-0.1026434,2.093997,0
1590.906,2045.453,54.28571,0.2960082,1.792872,1
772.7344,2090.906,54.28571,-0.05393115,2.037505,0
2045.453,2363.641,54.28571,0.09741587,2.032495,0
818.1875,2409.094,54.28571,0.02570185,1.91083,0
2772.734,2409.094,54.28571,0.258545,1.972626,0
1409.094,2454.547,54.28571,0.3881353,1.857331,1
1772.734,2545.453,54.28571,0.3164423,1.875614,1
2454.547,2681.813,54.28571,0.09341466,1.878546,0
1090.906,2818.188,54.28571,0.3246472,1.889008,0
1681.813,2863.641,54.28571,0.3356731,1.848703,1
2772.734,2863.641,54.28571,0.1140567,1.917363,0
3318.188,2909.094,54.28571,0.1169974,2.268024,0
1363.641,3000,54.28571,0.350136,1.861025,1
2272.734,3045.453,54.28571,0.2761663,1.841204,0
2000,3090.906,54.28571,0.2769056,1.843766,0
681.8125,3136.359,54.28571,0.2172276,2.365615,0
272.7344,3318.188,54.28571,0.0495739,2.40776,0
1090.906,3363.641,54.28571,0.2790656,1.91635,0
1545.453,3363.641,54.28571,0.281636,1.882173,0
1954.547,3363.641,54.28571,0.1082259,1.958073,0
2681.813,3363.641,54.28571,0.2676233,1.915125,0
4000,3636.359,54.28571,0.2009611,2.049881,0
1318.188,3681.813,54.28571,0.2900054,1.950903,0
3000,3727.266,54.28571,0.3416346,1.826001,1
2318.188,3818.188,54.28571,-0.01696257,2.20429,0
500,4090.906,54.28571,-0.124261,2.226454,0
3272.734,4090.906,54.28571,0.4932537,2.05499,1
3954.547,4136.359,54.28571,0.3089852,2.165262,0
3500,4272.734,54.28571,0.4308976,2.160131,1
2409.094,227.2656,46.53061,0.2832892,2.071685,0
2272.734,409.0938,46.53061,0.2493187,1.977014,0
3181.813,409.0938,46.53061,0.251735,1.887808,0
590.9063,954.5469,46.53061,0.05143034,2.088042,0
2636.359,1363.641,46.53061,0.1122276,1.958116,0
3090.906,1863.641,46.53061,-0.0892428,2.06049,0
1590.906,2045.453,46.53061,0.3140436,1.774695,1
772.7344,2090.906,46.53061,-0.04229337,2.015919,0
2045.453,2363.641,46.53061,0.1164857,1.987843,0
818.1875,2409.094,46.53061,0.03880494,1.89236,0
2772.734,2409.094,46.53061,0.2722648,1.953331,0
1409.094,2454.547,46.53061,0.409936,1.835767,1
1772.734,2545.453,46.53061,0.3344157,1.854138,1
2454.547,2681.813,46.53061,0.1116945,1.852548,0
1090.906,2818.188,46.53061,0.3463026,1.868181,1
1681.813,2863.641,46.53061,0.3577002,1.83752,1
2772.734,2863.641,46.53061,0.1303504,1.887974,0
3318.188,2909.094,46.53061,0.1334319,2.224653,0
1363.641,3000,46.53061,0.3725165,1.849964,1
2272.734,3045.453,46.53061,0.2926593,1.823647,1
2000,3090.906,46.53061,0.2973063,1.8318,0
681.8125,3136.359,46.53061,0.2365755,2.323215,0
272.7344,3318.188,46.53061,0.06126358,2.427079,0
1090.906,3363.641,46.53061,0.2981816,1.901762,0
1545.453,3363.641,46.53061,0.3020037,1.865674,0
1954.547,3363.641,46.53061,0.1249714,1.939436,0
2681.813,3363.641,46.53061,0.287331,1.885936,0
4000,3636.359,46.53061,0.2087923,2.046479,0
1318.188,3681.813,46.53061,0.3045859,1.938112,0
3000,3727.266,46.53061,0.3621267,1.817339,1
2318.188,3818.188,46.53061,-0.003650678,2.155448,0
500,4090.906,46.53061,-0.1154588,2.220234,0
3272.734,4090.906,46.53061,0.507278,2.05046,1
3954.547,4136.359,46.53061,0.3133749,2.163922,0
3500,4272.734,46.53061,0.4377385,2.155355,1
2409.094,227.2656,38.77552,0.2984538,2.052793,0
2272.734,409.0938,38.77552,0.2620137,1.956799,0
3181.813,409.0938,38.77552,0.2636965,1.87662,0
590.9063,954.5469,38.77552,0.06535351,2.084437,0
2636.359,1363.641,38.77552,0.1204002,1.936663,0
3090.906,1863.641,38.77552,-0.08343866,2.038934,0
1590.906,2045.453,38.77552,0.3284895,1.756942,1
772.7344,2090.906,38.77552,-0.03606597,2.004266,0
2045.453,2363.641,38.77552,0.1246046,1.96975,0
818.1875,2409.094,38.77552,0.04528436,1.879959,0
2772.734,2409.094,38.77552,0.2863175,1.93916,0
1409.094,2454.547,38.77552,0.4245813,1.821716,1
1772.734,2545.453,38.77552,0.3454342,1.840472,1
2454.547,2681.813,38.77552,0.1198938,1.838961,0
1090.906,2818.188,38.77552,0.3600742,1.856358,1
1681.813,2863.641,38.77552,0.3709692,1.830174,1
2772.734,2863.641,38.77552,0.1406941,1.866112,0
3318.188,2909.094,38.77552,0.1439263,2.198613,0
1363.641,3000,38.77552,0.3882617,1.839643,1
2272.734,3045.453,38.77552,0.3051706,1.8113,1
2000,3090.906,38.77552,0.3084308,1.82491,1
681.8125,3136.359,38.77552,0.2491024,2.300564,0
272.7344,3318.188,38.77552,0.071647,2.447253,0
1090.906,3363.641,38.77552,0.3101428,1.888495,1
1545.453,3363.641,38.77552,0.313488,1.851826,1
1954.547,3363.641,38.77552,0.1347552,1.926098,0
2681.813,3363.641,38.77552,0.3019768,1.866423,1
4000,3636.359,38.77552,0.2145223,2.042852,0
1318.188,3681.813,38.77552,0.3149317,1.92783,1
3000,3727.266,38.77552,0.3764368,1.806754,1
2318.188,3818.188,38.77552,0.004971655,2.123266,0
500,4090.906,38.77552,-0.1114246,2.211657,0
3272.734,4090.906,38.77552,0.5183902,2.04643,1
3954.547,4136.359,38.77552,0.316625,2.161313,0
3500,4272.734,38.77552,0.4426735,2.151359,1
2409.094,227.2656,31.02042,0.3145653,2.030732,0
2272.734,409.0938,31.02042,0.2772296,1.939199,0
3181.813,409.0938,31.02042,0.2784269,1.86721,0
590.9063,954.5469,31.02042,0.06677543,2.083948,0
2636.359,1363.641,31.02042,0.1286839,1.917047,0
3090.906,1863.641,31.02042,-0.07080723,2.012266,0
1590.906,2045.453,31.02042,0.3403647,1.74891,1
772.7344,2090.906,31.02042,-0.02687612,1.985376,0
2045.453,2363.641,31.02042,0.1435784,1.925323,0
818.1875,2409.094,31.02042,0.05723014,1.867278,0
2772.734,2409.094,31.02042,0.292106,1.923337,0
1409.094,2454.547,31.02042,0.4405655,1.807008,1
1772.734,2545.453,31.02042,0.36207,1.823349,1
2454.547,2681.813,31.02042,0.1392011,1.816284,0
1090.906,2818.188,31.02042,0.3779204,1.839433,1
1681.813,2863.641,31.02042,0.3882405,1.822911,1
2772.734,2863.641,31.02042,0.1549026,1.844673,0
3318.188,2909.094,31.02042,0.1565854,2.157593,0
1363.641,3000,31.02042,0.405579,1.833236,1
2272.734,3045.453,31.02042,0.3182913,1.798571,1
2000,3090.906,31.02042,0.3266482,1.816331,1
681.8125,3136.359,31.02042,0.2644093,2.266782,0
272.7344,3318.188,31.02042,0.07966048,2.451549,0
1090.906,3363.641,31.02042,0.3253495,1.881892,1
1545.453,3363.641,31.02042,0.3307539,1.843957,1
1954.547,3363.641,31.02042,0.1502126,1.915747,0
2681.813,3363.641,31.02042,0.3137787,1.848016,1
4000,3636.359,31.02042,0.2204621,2.041775,0
1318.188,3681.813,31.02042,0.3254322,1.919181,1
3000,3727.266,31.02042,0.3923389,1.80214,1
2318.188,3818.188,31.02042,0.016821,2.085594,0
500,4090.906,31.02042,-0.1032606,2.21275,0
3272.734,4090.906,31.02042,0.527811,2.039343,1
3954.547,4136.359,31.02042,0.3200324,2.161488,0
3500,4272.734,31.02042,0.4476656,2.148099,1
2409.094,227.2656,23.2653,0.336303,2.004741,0
2272.734,409.0938,23.2653,0.29491,1.911428,0
3181.813,409.0938,23.2653,0.2963576,1.852296,0
590.9063,954.5469,23.2653,0.07991569,2.079768,0
2636.359,1363.641,23.2653,0.1400689,1.887433,0
3090.906,1863.641,23.2653,-0.06000839,1.980565,0
1590.906,2045.453,23.2653,0.3561356,1.730342,1
772.7344,2090.906,23.2653,-0.01780589,1.968425,0
2045.453,2363.641,23.2653,0.160118,1.884163,0
818.1875,2409.094,23.2653,0.06892363,1.848567,0
2772.734,2409.094,23.2653,0.3091206,1.904263,1
1409.094,2454.547,23.2653,0.460251,1.790326,1
1772.734,2545.453,23.2653,0.3787247,1.80427,1
2454.547,2681.813,23.2653,0.1551618,1.794317,0
1090.906,2818.188,23.2653,0.3978755,1.82145,1
1681.813,2863.641,23.2653,0.408767,1.813004,1
2772.734,2863.641,23.2653,0.1699872,1.816382,0
3318.188,2909.094,23.2653,0.1727016,2.115188,0
1363.641,3000,23.2653,0.4275116,1.821684,1
2272.734,3045.453,23.2653,0.3364186,1.783211,1
2000,3090.906,23.2653,0.3424155,1.80917,1
681.8125,3136.359,23.2653,0.2834321,2.228939,0
272.7344,3318.188,23.2653,0.09424083,2.47939,0
1090.906,3363.641,23.2653,0.3432522,1.86636,1
1545.453,3363.641,23.2653,0.350028,1.827288,1
1954.547,3363.641,23.2653,0.165242,1.89872,0
2681.813,3363.641,23.2653,0.3349107,1.822745,1
4000,3636.359,23.2653,0.2283892,2.038249,0
1318.188,3681.813,23.2653,0.3381007,1.908044,1
3000,3727.266,23.2653,0.413391,1.788452,1
2318.188,3818.188,23.2653,0.02995803,2.04177,0
500,4090.906,23.2653,-0.09593287,2.198931,0
3272.734,4090.906,23.2653,0.5431678,2.03454,1
3954.547,4136.359,23.2653,0.3240375,2.15813,0
3500,4272.734,23.2653,0.4550426,2.142157,1
2409.094,227.2656,15.5102,0.347702,1.990085,1
2272.734,409.0938,15.5102,0.3056885,1.897009,0
3181.813,409.0938,15.5102,0.3063578,1.844736,1
590.9063,954.5469,15.5102,0.08271585,2.078491,0
2636.359,1363.641,15.5102,0.1463936,1.870664,0
3090.906,1863.641,15.5102,-0.05171068,1.960394,0
1590.906,2045.453,15.5102,0.3644454,1.722331,1
772.7344,2090.906,15.5102,-0.01126805,1.956979,0
2045.453,2363.641,15.5102,0.1714527,1.859674,0
818.1875,2409.094,15.5102,0.0767668,1.83904,0
2772.734,2409.094,15.5102,0.315646,1.893881,1
1409.094,2454.547,15.5102,0.4717617,1.781471,1
1772.734,2545.453,15.5102,0.3896603,1.793139,1
2454.547,2681.813,15.5102,0.1666375,1.780981,0
1090.906,2818.188,15.5102,0.4100966,1.810685,1
1681.813,2863.641,15.5102,0.4212411,1.807913,1
2772.734,2863.641,15.5102,0.1796984,1.801323,0
3318.188,2909.094,15.5102,0.1816616,2.087815,0
1363.641,3000,15.5102,0.4403796,1.81613,1
2272.734,3045.453,15.5102,0.3461085,1.774646,1
2000,3090.906,15.5102,0.3534747,1.803759,1
681.8125,3136.359,15.5102,0.2938849,2.205702,0
272.7344,3318.188,15.5102,0.09985485,2.481697,0
1090.906,3363.641,15.5102,0.3545905,1.85938,1
1545.453,3363.641,15.5102,0.3613164,1.820947,1
1954.547,3363.641,15.5102,0.1755963,1.890856,0
2681.813,3363.641,15.5102,0.3447691,1.809252,1
4000,3636.359,15.5102,0.2327819,2.036516,0
1318.188,3681.813,15.5102,0.3453917,1.901929,1
3000,3727.266,15.5102,0.4246669,1.782645,1
2318.188,3818.188,15.5102,0.03819271,2.016585,0
500,4090.906,15.5102,-0.09067065,2.197336,0
3272.734,4090.906,15.5102,0.55071,2.032177,1
3954.547,4136.359,15.5102,0.3266066,2.157417,0
3500,4272.734,15.5102,0.4587422,2.139471,1
2409.094,227.2656,7.755098,0.3648155,1.96618,1
2272.734,409.0938,7.755098,0.3223545,1.876118,1
3181.813,409.0938,7.755098,0.3224253,1.832245,1
590.9063,954.5469,7.755098,0.08842746,2.076636,0
2636.359,1363.641,7.755098,0.156326,1.844975,0
3090.906,1863.641,7.755098,-0.03923453,1.93109,0
1590.906,2045.453,7.755098,0.3789616,1.709263,1
772.7344,2090.906,7.755098,-0.001615984,1.939131,0
2045.453,2363.641,7.755098,0.1907649,1.817455,0
818.1875,2409.094,7.755098,0.08954099,1.8254,0
2772.734,2409.094,7.755098,0.3233157,1.877498,1
1409.094,2454.547,7.755098,0.490079,1.766597,1
1772.734,2545.453,7.755098,0.40769,1.7775,1
2454.547,2681.813,7.755098,0.18513,1.76111,0
1090.906,2818.188,7.755098,0.4302517,1.793344,1
1681.813,2863.641,7.755098,0.4411418,1.801051,1
2772.734,2863.641,7.755098,0.1954189,1.77833,0
3318.188,2909.094,7.755098,0.1958936,2.044807,0
1363.641,3000,7.755098,0.460364,1.808564,1
2272.734,3045.453,7.755098,0.3607456,1.761951,1
2000,3090.906,7.755098,0.3739117,1.795587,1
681.8125,3136.359,7.755098,0.3102747,2.173367,0
272.7344,3318.188,7.755098,0.1101643,2.484457,0
1090.906,3363.641,7.755098,0.3709708,1.849962,1
1545.453,3363.641,7.755098,0.3793287,1.810986,1
1954.547,3363.641,7.755098,0.191334,1.878972,0
2681.813,3363.641,7.755098,0.3587945,1.789506,1
4000,3636.359,7.755098,0.2396522,2.034219,0
1318.188,3681.813,7.755098,0.3575332,1.892504,1
3000,3727.266,7.755098,0.4406343,1.775277,1
2318.188,3818.188,7.755098,0.05122703,1.977758,0
500,4090.906,7.755098,-0.08306563,2.197117,0
3272.734,4090.906,7.755098,0.5619566,2.025537,1
3954.547,4136.359,7.755098,0.3302928,2.156972,0
3500,4272.734,7.755098,0.4639707,2.13691,1
2409.094,227.2656,0,0.3782096,1.951538,1
2272.734,409.0938,0,0.332311,1.859387,1
3181.813,409.0938,0,0.3321013,1.821577,1
590.9063,954.5469,0,0.1066887,2.071728,0
2636.359,1363.641,0,0.1631085,1.828705,0
3090.906,1863.641,0,-0.03438234,1.912198,0
1590.906,2045.453,0,0.3929051,1.689839,1
772.7344,2090.906,0,0.003285529,1.931497,0
2045.453,2363.641,0,0.1986341,1.794789,0
818.1875,2409.094,0,0.09391347,1.815098,0
2772.734,2409.094,0,0.3363571,1.866572,1
1409.094,2454.547,0,0.504537,1.752556,1
1772.734,2545.453,0,0.417368,1.767684,1
2454.547,2681.813,0,0.1933672,1.748654,0
1090.906,2818.188,0,0.4416152,1.785587,1
1681.813,2863.641,0,0.4522635,1.79542,1
2772.734,2863.641,0,0.2033155,1.762799,0
3318.188,2909.094,0,0.2051081,2.023925,0
1363.641,3000,0,0.4754655,1.800181,1
2272.734,3045.453,0,0.3712009,1.753255,1
2000,3090.906,0,0.3836819,1.792105,1
681.8125,3136.359,0,0.3209198,2.155277,0
272.7344,3318.188,0,0.1195211,2.510984,0
1090.906,3363.641,0,0.3818605,1.837029,1
1545.453,3363.641,0,0.3919995,1.797229,1
1954.547,3363.641,0,0.2012029,1.867411,0
2681.813,3363.641,0,0.3732982,1.775581,1
4000,3636.359,0,0.2455165,2.031843,0
1318.188,3681.813,0,0.365036,1.886502,1
3000,3727.266,0,0.4531805,1.767552,1
2318.188,3818.188,0,0.05796574,1.955886,0
500,4090.906,0,-0.07902643,2.178669,0
3272.734,4090.906,0,0.5710589,2.025851,1
3954.547,4136.359,0,0.3332171,2.154479,0
3500,4272.734,0,0.4688412,2.132339,1
